Subspecies Name,Scientific Name,Region,Physical Characteristics,Coat Variations,Image Path
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopia-Ethiopian-Wolf-by-Shutterranger-shutterstock_1627977247-aspect-ratio-1920-1300.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopia.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopian (1).jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian wolf in the Bale Mountains of Ethiopia in Africa .jp.jp.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-Wolf (1).jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-wolf (1).png
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-Wolf-aspect-ratio-1000-710.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopian-wolf-BB-scaled.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopian-wolf-canis-simensis-pup-exploring-bale-mountains-national-park-ethiopia-W7WARR.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopian-wolf-canis-simensis-two-month-old-pups-playing-interacting-AC055C.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-Wolf-Chris-Gordon (1).png
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-Wolf-Chris-Gordon.png
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopian-wolf-cub-2-months-old-canis-simensis-bale-mountains-national-park-ethiopia-MFF63G.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-Wolf-Cub-Ian-Loyd.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopian-wolf-hunting-prey.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-Wolf-Hunting.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopian-wolf-running-1200.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-Wolf.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-wolf.png
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-Wolves-1156x650-by-Will-Burrard-Lucas (1).jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian-Wolves-1156x650-by-Will-Burrard-Lucas.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopian-wolves-mating.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\ethiopianwolf.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\EthiopianWolfPup_SimienMountains_AWF.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\EthiopianWolvesHunting_MartinHarvey.bale.568.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian_wolf (1).jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian_wolf.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian_wolf_(Canis_simensis_citernii) (1).jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian_wolf_(Canis_simensis_citernii).jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian_wolf_Canis_simensis_citernii_2-1024x664.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Ethiopian_Wolf_RL.PNG.png
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\EthiopiaWolfConservation.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\file-20170510-28055-1bkjxnj.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\HdB.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Hero-Ethiopian-wolf-Bale-Mountains-Photo-credit-Shutterstock-1920x1080 (1).jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Hero-Ethiopian-wolf-Bale-Mountains-Photo-credit-Shutterstock-1920x1080.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\Heste-de-Beer-Wolf-in-Bale-Mountains-Ethiopia-Siemens.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\HOPE campaign.jpg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (100).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (18).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (36).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (42).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (46).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (48).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (50).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (54).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (55).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (57).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (58).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (59).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (60).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (61).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (62).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (64).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (68).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (69).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (7).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (70).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (71).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (80).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (81).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (82).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (84).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (85).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (87).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (88).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (89).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (92).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (93).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (94).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (95).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (96).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (97).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (98).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images (99).jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152925.832.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152925.862.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152925.900.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152925.925.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152925.942.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152925.960.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152925.993.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.005.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.021.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.041.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.060.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.073.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.094.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.109.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.124.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.149.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.205.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.278.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.310.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.343.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.367.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.422.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.458.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.491.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.539.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.573.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.637.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.680.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.697.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.718.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152926.824.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.076.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.117.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.189.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.345.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.395.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.432.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.455.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.467.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.585.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.694.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.774.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152927.794.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.009.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.080.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.158.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.237.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.314.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.334.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.542.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.575.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.644.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.723.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.835.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.887.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152928.998.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152929.057.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152929.091.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152929.120.jpeg
Ethiopian Wolf,Canis simensis,Ethiopia,"Medium-sized build, red fur",Reddish with white markings,images\Ethiopian Wolf\images - 2025-01-15T152929.143.jpeg
